,title,price,rating,reviews,link,req
12,"Мышь беспроводная бесшумная игровая, с аккумулятором, цвет черный.",1195,4.8,426,https://market.yandex.ru/product--mysh-besprovodnaia-besshumnaia-igrovaia-s-akkumuliatorom-tsvet-chernyi/1113793119?hid=90401&sku=4333804242&show-uid=17472421784845139749706002&from=search&cpa=1&do-waremd5=_YNLXTRKYqOY8AyNZfjynw&sponsored=1&cpc=O0_tfuXLuB0nCxAQs_3TReqdZm1RVB41TakY20-lYRxEQ78jVp0riZhTnER8q0Cc80n4PKWtgzjXHvhx-ZDhT101sGsQtl07OnYaRey8Mxzdp5lh2ll4SOUzfITSFWE-QP-LHHABtNCsspxAf3pXG-AZPUHxLzshUUl-pU2TDC3F9PDO4RDGjWhjqhq0i1Nwugqn3WxiMEFzgB8Zu4q8H3XnoKr9Y3X2V3ea3qFLfpk2g3GpMyjW-yLYsNPyx_s1jCu4D5b_sIQ92rHcHD2k2a2TQNJYV7AyjO1lM2rq_tFOS-EDLbSV_vf7iMPURGGwU-7zr9lV64H2sCDiFJBPJqHJUYKqEjzk8kZ1hrg65fOHygvZzW-XIi2Faj-cAk9NveJ5dfXqXFssxoZ46PFtrM01rW_8pIONre8Yd9dmp4v_wXWdvRiOU3sfb5E-QDAjsjlACaZRt8K9KrP2DsZcnFVN41IkTA0H5WvlYLNbPeMHQgqLppKUHCzPpU-y81eJS3A_pVYQI_ZZ0MImZSgQGgZ0sGyR30geK3k8j4fRLSQ%2C&cc=CiAwMTk2M2NhYmVkMzdiMDVjN2EzNmJlNjUzZTBhN2E2ZhDnAYB95u0G&uniqueId=107960586,Мышь
13,"Бесшумная мышь беспроводная Inphic A9 , Механическая игровая мышь , USB, Bluetooth, 2400 dpi",1873,4.8,399,https://market.yandex.ru/product--besshumnaia-mysh-besprovodnaia-inphic-a9-mekhanicheskaia-igrovaia-mysh-usb-bluetooth-2400-dpi/593582261?hid=90401&sku=103498921310&show-uid=17472421784845139749706003&from=search&cpa=1&do-waremd5=bsVT_BXgprMpd5ZfPHmEIg&sponsored=1&cpc=O0_tfuXLuB3PcCb6aOu0zU0A55CAc6OvTvp5ZK0BBZZ_eiVAUPqCdgKoZziFMJWb757m0VsSXTK_rEv3IC9ginLIP9XT-8gqW5P4j3ZnkE4xbgu-aiLpOWgBbJNoNncRRtJil5WDt6McRbVhbozjqci4cJ7_6b-JGP35tdqeQpNJJ9MFLMOTm0Jwr-g8kBcbgfVXp949vKnKYZTOmuet874bGwmEKnYCWru2HQGceX_yWI_YvrIn_wR7SGit4dsJvKkNdBykt0F1taZkIVGGIZwOL_7axvMpzxq8sBk6Azb0_2gJQZGxAzLliOJeJEU6s5aDL7bupvWjYBWu6N5Z1jcBSUId4YYownslYGUQBQN0l1OCVmEFgcSrkR9U1RucmDkZH9JokCKD_ke-2oeYu2ah_Doz7ZRPJ6Xm3kr7la2jWVwogSUc1CzgS3cnPk6OFuc_86NKgkxf1FZrtaJOljqwCVU6cD1cp1wl4r7JENGN-Fd09WquAsXGg7n-ZrRgFqCWavqSpPJ_bb3CMrEnGxYfHgJ9pjUkFkhhb5eXNjE%2C&cc=CiAwMTk2M2NhYmVkMzdiMDVjN2EzNmJlNjUzZTBhN2E2ZhDnAYB95u0G&uniqueId=141217827,Мышь
15,Беспроводная мышь Xiaomi Wireless Mouse Lite 2 Black (XMWXSB02YM),834,4.9,22,https://market.yandex.ru/product--besprovodnaia-mysh-xiaomi-wireless-mouse-lite-2-black-xmwxsb02ym/1823236872?hid=90401&sku=101964831798&show-uid=17472421784845139749706006&from=search&cpa=1&do-waremd5=X9iCI-vu3E_vAeGqre-7vg&sponsored=1&cpc=O0_tfuXLuB3QZeOe4Xp9KCv_BdHS09vKbPJ7BF6bNqQNGHbLC0uBKfN_-WWcGCt2uwOeQcidn01zdELwIsQR6jfMmMmsWpXisppKaQlDnqeA2ZJ_XPk6Lf-GlvkF0FHKfNZUmQoqszD6gkSh0lz-7_3GItpB2vwnBPLm4SVSDo2oAZBHiQyYQFMgllkdYG516FFPCnPSA3mnLHRDDCSv5QfQRyfwTmZSOOzZ9-DsihxLMYpdj1RV7BkgTA7Ve6uh9uETpt_P3IXMQRKg7sa3M7WkdP0--qvjYY2vFqnW_GawL_acuijA19lQLFNfpIYz1F8w5n0P5q_vqjAlafX6DMDwmOQzzwRh9g1mueK6jGsuq-pL1loGheKbAM3BuM3oTPsfpiq6jIJV1H8ErRfH7FVmd9UA1EpP1R4CfgJXmVV6engWseben0Dc8p3wxV2ORSNJBmV3IIE3CDJ4ry9kDw6wmhvaJGN4Ni9i08np5v_5FE1OcmRM-bLmSU_aMZ_HHWrT0maV-YQd58tFomlFXsAoRDUVObHeEOssu0Nj-hQ%2C&cc=CiAwMTk2M2NhYmVkMzdiMDVjN2EzNmJlNjUzZTBhN2E2ZhDnAYB95u0G&uniqueId=143429767,Мышь
16,"Игровая проводная бесшумная мышь INPHIС PB1P с подсветкой, 7200dpi, черный",835,4.8,322,https://market.yandex.ru/product--igrovaia-provodnaia-besshumnaia-mysh-inphis-pb1p-s-podsvetkoi-7200dpi-chernyi/683589555?hid=90401&sku=103535733212&show-uid=17472421784845139749706007&from=search&cpa=1&do-waremd5=RoWOZBLRuEIGhgS_OKeXkg&sponsored=1&cpc=O0_tfuXLuB26RFqIOL3EkcQAxZSHdM9oFAB1mo0-K5sPbaLnAuig7YlU_GFDey8CTLISJvBSQKkhv1w52a4zYxKWJDRpDSCajqCeLfgzRwEuVGbizdBFyxHWrXWVOFT3ehw7MICYOvDF4GvjIRNLaYrepDWw6VgALNaCNtdacCv5TwWyUyBNf6pnm4GM2F1B-fWk2B6zDMV1_9NIuSoY_97Ysr1-NmBoRRjMSEzxh1LoO5YpJKKQQYzgHu2OzvItVOHR5s_4fUuJ1p7qaHtwQXiHeYKb627Pz585EO7OzzDtqtFhUl8K2t2obxyfrt5a4ydSissQlniH4hjuyHLtczr5I9rx6unNLH4lCwVsR8HEWyJ63qb_pJXbb9WZj7DtXO4mU92iw87vEGyD-G50xWBp5jjSTVWEMaiAvtzVUPSene8H-xo91VsSxrEQAfuQRdddctBxYea0axh6xVOk4xo2fVMzO1xgBBCUlcWREApabYUJkhL-TyM7w4zwknkSCpn_91c4DUFebFviNOq8dvsTdJC_UPz7V5pnfb_Afq0%2C&cc=CiAwMTk2M2NhYmVkMzdiMDVjN2EzNmJlNjUzZTBhN2E2ZhDnAYB95u0G&uniqueId=141217827,Мышь
17,"Проводная мышь Smartbuy SBM-288, беззвучная, с подсветкой, USB Type A, розовая",455,4.8,224,https://market.yandex.ru/product--provodnaia-mysh-smartbuy-sbm-288-bezzvuchnaia-s-podsvetkoi-usb-type-a-rozovaia/53686278?hid=90401&sku=102670074422&show-uid=17472421784845139749706008&from=search&cpa=1&do-waremd5=nfl36mWA3KOvO2n6yBxumw&sponsored=1&cpc=O0_tfuXLuB2YTdrxRniFWfOoY5Q5VGwnLb0-qQwwJGbPX0xY74NCOhiry_dAGEUsscgnxG7Fp7FmDVlP6GTnrWaNgpJpo61Ozkofx6eLdgwP_gvQiZ8ZHz6jhOCd_PTfwQttoNqchbZM94nv8I5wTTvCnn-r0ywdSXjJzY0HnabL4VyxlIg92eIHfMvEDs5DB83Mh1A9qaYBEoQ_7oY5Ygm_h5_sRlCivhpugSbspMAvsVvFK1fV5jeaHRTOQN6bG7cLwY6IGh2kFc4iV_htg1AwPelPs55ORaCsu7Mn2by40rGdXt0Bu0nC8v-4bTLjTbxR3lAIbDDPf9HhfiNMW6zSH1eK7-X093WjT4BeLPk1p0oIFmP1C-3C31SWvnPhGqFKEfTH0-EvKwIXXMHTHlU0knt9BTO5X6G7JRQxsFDJJcrMS6Etl2KTGVwPK_3QJ3WAJtJDXO5H-At1Ph6lsnT64hbF8STGAVwr3R39hLUBY2vVyz7i22Wcoo3LXnfF48jvlU9qNKW0VQA9ZncLE1ZHOJGX60NKM6UzHGYzL6s%2C&cc=CiAwMTk2M2NhYmVkMzdiMDVjN2EzNmJlNjUzZTBhN2E2ZhDnAYB95u0G&uniqueId=119484097,Мышь
18,"Игровая мышь Logitech G G102 Lightsync, черный",1703,4.8,2558,https://market.yandex.ru/product--myshka-logitech-g102-lightsync-910-005808-chernyi/667239002?hid=90401&sku=101103364762&show-uid=17472421784845139749706009&from=search&cpa=1&do-waremd5=mPcUvw_DM1MfInyd3u89rw&sponsored=1&cpc=O0_tfuXLuB3RIOrVBL-6LjaUPFKyjkB1X84l4U6shQah7Plw6YtWDXz8IpQMZ0735lPdpeXxmsr5Q4O8w7E5yJq6MhevLslTClFteHi-_FY_cj18n-X3euOvDCeM-4FiIOz_ugk7-JbQBmjPZWubp6tvaWJpgZ7UyZOae288bKoyKwrDKWqrTq9zcv8B6hNxYVpznjY8DcEKuHtFm1P_tP-rf7glchcXW42Sgwr2jnuKOjlbcVTA-ycT2tvJ9nxob_LjlH5k67B4bfs31tPxpGwwMuFaO5yBsibBixyCuawUKmemC6Ox82q7iEe8ZpdbrUVRYVnOIKKDGTx9G04p5mdhQW4h63Wsz-vVQEmDO1rszqEI_3HN1FII7PriOVhMgOViqNnK3kbj4roMPI0AG7fvZa19z22k6gH4XvadTtxW1S5JyDzo1dy17P8RjSxkrxbkeQ-e9nj-D4dYEkjADSg0rpOI0dvnxViX6rj9JflDCZfoGv2gpRCT4TgQ0WHBP0iAK1vgZpcm04EhVOuNHn6yZyUGbIHGWiO7uaWDCqA%2C&cc=CiAwMTk2M2NhYmVkMzdiMDVjN2EzNmJlNjUzZTBhN2E2ZhDnAYB95u0G&uniqueId=924574,Мышь
19,"Игровая мышь Logitech G G102 Lightsync, белый",1772,4.8,2558,https://market.yandex.ru/product--myshka-logitech-g102-lightsync-910-005808-chernyi/667239002?hid=90401&sku=101103364763&show-uid=17472421784845139749706010&from=search&cpa=1&do-waremd5=s_rnUWAaRuPbzN2BvncPAA&sponsored=1&cpc=O0_tfuXLuB1PeCI6wRhKkIirKDFoNfg3nO1GfTtN7UiIc_rqdeEPPAhlaDSHPpg5dMGKIa6y5JTflOBz2kzJPoNjVeSGK1t3jVAPGksmdGaB8eyQ8qmDHv6kp9orm24t6L9LNbFubzu63AdMxziTYNygNmuZaHsL1EmYpIZdhmTqrSRi09z2lGPbIfleIL20eLPd36v_OGQBg3mmdVPgWBQkK09giTO2oD2VYMm7eRDpV2vBFLNAHicWrOZYP3nU1sXqsvDTMHxj07aOC7cr_zdLt935wj4qG-bU9yGufhIwTEDK0faE6tHjd_pvnNeJqYJAt2S3mP5ljl9OMOoR-GOYJAqaLdUaXAtFCEqGFiMDiTaofQDGInjc2IhIQGK7aKPg-oTWaxdu6s_K1bZhxsUcsN91H48Mdqbvpj15AaP9St_j4GcTHylo0ERe0t5Evcvjb4bhMFLB8EvhMRjVn6beq6Bp-0LyuLxuxwRM1lEbuQH9ZifICZYCzK43LEJy-shth5yba1CHWCXPjQfrBhfchn3Pbi5B6yi8DiSmJcY%2C&cc=CiAwMTk2M2NhYmVkMzdiMDVjN2EzNmJlNjUzZTBhN2E2ZhDnAYB95u0G&uniqueId=924574,Мышь
20,"Компьютерная мышь эргономическая, с неоновой подсветкой, USB, 1200 DPI, черная",584,4.9,153,https://market.yandex.ru/product--kompiuternaia-mysh-ergonomicheskaia-s-neonovoi-podsvetkoi-usb-1200-dpi-chernaia/13973000?hid=90401&sku=101204201843&show-uid=17472421784845139749706011&from=search&cpa=1&do-waremd5=CVcALkiJZKPN-DUDNPE92Q&sponsored=1&cpc=O0_tfuXLuB3i5kMTMvsgNt5-mS647CakWArGBCfdVHwZkvLDPKaxsX__-JmsashJMSSG6MCk3Ycw8fjhNvu2WcGbQSja3p0ULlRBXqksBA322NRfN7dyahYUiVQCEht2IE3fLDBa89vI0_pYCeNonjmZYq94c395VoDiDkFgHho3EykTjcg7ry__2CLSDLmO5bR54ixbGzrEPAaS6O-3xlVbb3EjIu5IXXqIM3ThuapIDQ_vDQpvLrt9ZTJjaNJBk-BLkufA-mDwn0eOsm5uzG_0FnrzWSIZvWWzmurP-FsIe8OJXQQJ6sjJSTOGKJt8zVTZ0AIsUGd0xLX9VbGQkfuMFH_1Q2DRvw6o5EIiFzksaihJ-Ypoh9zsuKsMsFY3JkDlG3Hvj51mc6s9LwIkzRzVEEsAAIkHx98m2fesqrHKxuY26wv3H-_u9CIoJfdAd_m98x5xDl1ueO4KTgdUmqwjH5YojAyLmWbTg6hYhA7Q33yTtJ0U_uL6R1ILv8m-aR5vEsdeZBEIo9TG7Gq1Mi08S10sfiEH&cc=CiAwMTk2M2NhYmVkMzdiMDVjN2EzNmJlNjUzZTBhN2E2ZhDnAYB95u0G&uniqueId=119484097,Мышь
21,Беспроводная перезаряжаемая Bluetooth + Wireless мышь Booox.,288,4.7,14,https://market.yandex.ru/product--besprovodnaia-perezariazhaemaia-bluetooth-wireless-mysh-booox/1755663500?hid=90401&sku=101766884411&show-uid=17472421784845139749706012&from=search&cpa=1&do-waremd5=9budKDuSJjsMsI05v02kSg&cpc=O0_tfuXLuB1euUESWTkZhmdxQUVO57RRbcinOpwWaxnfMStkyLRLVRDhyZGnWfSUIwgLNfZ0HegQcocoNa7k0Wvs_mD912i5dwcKQV_RfphAM9tczjhUj-xp_czWZFnjiC0k3EtyPhoISx4ygvDsLgSkJvKvVqMCl4flIKfH9Sk3C-Nu42Y44kXzgRdXW8wgrftguCOiy7RtfKGRs3KJjZBs_wnLM5261UaCm4CTHzweCb8Jxa-lJW_kIwtdHOki6rX0iaydhUAXUUk-fPwh8wm8Xnac8CMGIWUEdpmQssfiHrWrCEnp4849Oy0kPwGaG6YnswyqKiVzDBDs0-z8dCCW5QN7diCUAtLCa6s5MZkek0LdGZ4Zy4Ip9-6wEQg51tFcExqHXH3dj3K846jFuwkdvqZEpEwqw-ixRScualSYEx-gBzDNfMhfnjMksjG_G2rW_U-kINkxTedQrWPy_UttrsaCnRb2sT6pGgzIOCeDf2Cl-__-0moVjBv1BBXUB9jKP8rvox241BDLBgfsYvLmYOoufFma&cc=CiAwMTk2M2NhYmVkMzdiMDVjN2EzNmJlNjUzZTBhN2E2ZhAHgH3m7QY%2C&uniqueId=3653078,Мышь
23,Беспроводная перезаряжаемая Bluetooth + Wireless мышь черная,283,4.6,93,https://market.yandex.ru/product--besprovodnaia-perezariazhaemaia-bluetooth-wireless-mysh-booox/1755663500?hid=90401&sku=101766884411&show-uid=17472421784845139749706013&from=search&cpa=1&do-waremd5=4B9jx-KjdPuzKuifgrCQMQ&cpc=O0_tfuXLuB0h5pEq7nzawSBPVnXQKTbA9ja0vui0tPP9rG_OEqlfVfQCnFoW1vGIG7hO6ZAMxe1a5VMEtqCPYgQt4ZS_253yATYhh8pUp9GnFTJW8KGfpfNsW6V_C6wgaS9WpeG9o9EWEp2EenHUepu6p5E4VRNBDtJ8qpGga-dI9kAt_-sthUJ-Ey-MNcUMYNZvY5PSPlve70VrGWCCUjiZQqK5qAD1PxuU6mwFt5Ey0oUqIruBIU6ITeo63Wwvt7pna5VuN9vCqtkuUK3cctvh09o-9MkhFnD3b2U0CJ7_Gk7wcwV2N3L8c34QUFaSbMyqRnd12bqvI-Cj-3sYFyHcgRzV6HFCqNgm5pLYmt-g3ZMSTJ-HvSYdFC3vUpv-oEUEHDDeqgfqjqcEsV4xAiKfHFjSSf5Q62BGoJbSNNe1a9t7GVeE8NaFxBA1PLfrwrqsf3lwUXy_om6wKAxo8EOnIkmnSXh7nTwiym0HUASYCQ6tKu-WuZTtwGZX-kYl6KIM4s2TRxSHYlyYa_Bs-TIKTfER7o7D&cc=CiAwMTk2M2NhYmVkMzdiMDVjN2EzNmJlNjUzZTBhN2E2ZhAHgH3m7QY%2C&uniqueId=78599557,Мышь
24,"Беспроводная мышь Logitech M280, черный",991,4.7,974,https://market.yandex.ru/product--mysh-besprovodnaia-logitech-m-280/11054668?hid=90401&sku=101103395747&show-uid=17472421784845139749706014&from=search&cpa=1&do-waremd5=Vx8L5qhICdR2YkQcpQnSzg&sponsored=1&cpc=O0_tfuXLuB0Anmgr_YDzBNbWLy3AxV84joof3-5Vwm1PW7EHsh2fk-M9dNx0vxgPkMUml8Phr7MLD2HmXG-3C17lpA65ZlELk_6v42AhOfCeO9SWbVywWwdjGxHF6im6ysUIVPHK4bTUaZ3qeGDQgDWH8eD-On88w4R4tQaskoSSwho2feaAANSpcwTY2iyA9qvsK9jCfgNBvPScF4ZHjxG9l56qG5nSvgWSUDij2rhUJ6rZ_-6Vi36Ez8EcCRQuzW-R6mvkq3CphM8wWgsSzVJE4kPlLPdMJIeHTTYnNMvDHGARrf9ibiYKYtweN6KJgqAjcEMDh9GZaLbNR16SMrHzvO-6kmi7uAEKrHVMX__C5ss_nRwSPaQtogd8pWpKwmbfbN2H3fRAvXSrXrit7EDTEYq-HRL4ogrokspFh5Ran_W3D3i341_vIVfZ0PqvQlpeD14ODBghCUhaIIeoimiNh6lv5YV0PjW-BQrDoFg_vmAcUPYt8aU6cpiu0YHmyF_HnlLO-LpWuzMBbdNAwpSIU5cNEUt_tpy-ei7CuUs%2C&cc=CiAwMTk2M2NhYmVkMzdiMDVjN2EzNmJlNjUzZTBhN2E2ZhDnAYB95u0G&uniqueId=924574,Мышь
25,"Беспроводная мышь Logitech Mx Master 3S, graphite",8050,4.9,174,https://market.yandex.ru/product--mysh-besprovodnaia-logitech-mx-master-3s-graphite-chernaia-910-006565/1755154929?hid=90401&sku=101764392766&show-uid=17472421784845139749706015&from=search&cpa=1&do-waremd5=dgfKx3u1-RPIukP9FcHCAw&sponsored=1&cpc=O0_tfuXLuB223ofvGSnJdYdK9MwPHDESZOe5JjAeZCaCiJlANcyXz8JBz6ROK6R2FDfY_u--WOT0paiIs2Ea1tOWmU2dc_wtwe9xzuK_75EFoFCetmTUyKCwEgh1SN_BvqgMkxPf8QURA6Dtbe1_V-SYN1MR9QYWUv3eB_1i5QkruWlgEsLfAfF0J7QXa8h_KxDqesF2yhO97Q9I1KSo55zMSLTPG_VpQwga0dPrq5resBM_txiToAndhJ01433Jh5c3dOFaWmdiyuNFyhnBJjNtE4qALKGlDcKvvEBfTIabIJjDMW2VWLt20hz2mfQMEWRHezDo0K2gHows7sIGIkh0k5FD-1iCFXwEthE1EMWfGdzp3fC2MZrHLNuNXWUxIYfhOt7enAfmrZXGOWXGwVnkoTJfStAWAMEq0ee_8t3a0Dje9RQRJnLyd0UyOxw1XZt7OXspESOrnX75k0-7dUAj0uRRA9XeKZjjXQqVrVowUjH0NDFMnikPZOsc7QFoGd1fAgCMxfTcZQ-sj0VByqClOrd0cACdgX6LETxkiXQ%2C&cc=CiAwMTk2M2NhYmVkMzdiMDVjN2EzNmJlNjUzZTBhN2E2ZhDnAYB95u0G&uniqueId=924574,Мышь
26,"Игровая мышь Razer Basilisk V3 black, с подсветкой, 26000 DPI, эргономическая, черная",4742,4.8,76,https://market.yandex.ru/product--igrovaia-mysh-razer-basilisk-v3-black-s-podsvetkoi-26000-dpi-ergonomicheskaia-chernaia/1734787282?hid=90401&sku=101641295729&show-uid=17472421784845139749706016&from=search&cpa=1&do-waremd5=-v7Gcu_ne7R2k2EAeCWU0A&cpc=O0_tfuXLuB1bVJHQj609VG4wa_N9GwXAcmlxiwUz68POpMaFmrCkvBKVOBnGuxLeq1tckUSh6Hq1CFAxZg165_YvwIwFR6HAWu6NyHlBGy7TB852n-JAo6WJaEJFaQ3RyE1w9OXwZ5TTRzTOQCpcuJAXehszWkrvfFWZFqwAtSc28FZUr1N8VmFuN4O39ffEV-wh1Ztp7c-_DJcLPyvKgTdCzlOPf70wLKIx4cp1QBLdVVVqwxHkP1C6HEnMVCpxTmoKF2idFZavznv0G39bW3V1-2YTZIHjXffafEchPqxDLSi2pX5YJTq6tg56Wct__2Ibw8kkQ791twOzMe6VkereOt0ShdCOsMx1CrGOnsvl8rL2atFBc2jRm9iLQHAP913OQNUVgVvdEGMHagsI9FJYhkOzk8ngDFtkRmwVYzmdAd7O9hEyu-WW_NhQ60KEyAqmw_bxARjxsXKgup4ZXDZ8rlNctiYk1IrhtQdLv_4Hq0CIdZs-13EZ6GIaqnsY2_Q-0L3W6py5DVtTxJYVNlNSnLtdq_82ZqgzZ5hfAn8%2C&cc=CiAwMTk2M2NhYmVkMzdiMDVjN2EzNmJlNjUzZTBhN2E2ZhAHgH3m7QY%2C&uniqueId=164019620,Мышь
28,"Игровая мышь проводная Logitech G102 Lightsync, с RGB-подсветкой, бесшумные клавиши, фиолетовый",1879,4.8,129,https://market.yandex.ru/product--mysh-provodnaia-logitech-g102-lightsync-white-910-005809/667239002?hid=90401&sku=101103364776&show-uid=17472421798772410917006019&from=search&cpa=1&do-waremd5=F0huwzCot-eY6UOPJAtIuQ&sponsored=1&cpc=KhWS0prfMa_2ZWN0YiOrQCLskdpFl6fnYA2eHs8X_PGcwIYecJGwoRBIZHDD_HPXet95yIekH1oTPg-VfEPOtb9QPDD1uJ2AO8CeNc4jomqdks2MBFqG9r1gotdNpDXu7SGV0RJfv7H2I2KaVUn0LxZm7Mc62bZQqpZWEcr-1KSoG2cXIXDj5BzkM0WrGMlnZRa_lcSokStss0qz_CndpqI7uO7rswtQ4wjxHnHRS0mJVhVSU25yQFjgjHy0dwuAAX7Pm4ZjyqX4V5Vrkg-kI4HAvaaEk9rDsqATNSabTzskxwJb9NUVEfB1Q0I36dtBBDGfiLs-gfim4RHJ-_xBJi59SBGONB--UPZXD5sqkn7qGfsCZzcqIY7QBoWDOJL5v-tCC0x0Ub7mHwgjpUuq3rzPqkXeHKa6EHMe-7B81wJOAQDA2gx7Hj82vpLPWg2XRWqSwVwy0PZv44gJVcFd8FTJ8svPO9K2GMRLt7whqTS4fQ-Zf7iiq0UM-6VDH7ym4bwLVs7Z1YNLBdvEUHkzR7uEwYsBOCvM1aYtVQrPssg%2C&cc=CiBmM2ZhMTg0NGE4NGRjMDk3MjdmODNkY2I0ZGFlMDVlZBDnAYB95u0G&uniqueId=188544425,Мышь
29,Мышь беспроводная / Бесшумная блютуз компьютерная мышь с подсветкой RGB / Bluetooth / Цвет чёрный,529,4.7,1756,https://market.yandex.ru/product--mysh-besprovodnaia-besshumnaia-bliutuz-kompiuternaia-mysh-s-podsvetkoi-rgb-bluetooth-tsvet-chernyi/48225415?hid=90401&sku=102655241838&show-uid=17472421798772410917006020&from=search&cpa=1&do-waremd5=T2dSiY_68T36JGr9XVQ-qg&sponsored=1&cpc=KhWS0prfMa_PqyXcrZidobsx43MtgotGZLM7TTOp3VTziZbzQGm-pLJdQ7Vg8rvEczb4pxI3WOElSl--O4zG5O1FELjbQLefSMtBINfnOJtdNGe6LL7gCz3El36YzM-y80aaTKFCvXs1Tuh2z-ddOiWlB28WPQtSSNsYx8Ke1d4twop4BlyPwMAILwovnmNSmP0cJaPOpHH6SdLJ-8ArEQWfp-PkZyuTlhB3lMfTf2rghRZZNYL44Hxc8Y466TF9m-2jRQe5LBOU8Ora5re1-T98bIb3o0CW848VoJvOEkbVvdl2hiRiGhmXyUwkha1_vXwXXZJnWDUc8O2WdlhUdsi6G0pwP-0OT1ZB5bmytAjGzw_7VrYlyUaCDeFlckgGAUom-C0xLwwDCWJX0SCqxCy6ArQccXdFjUkJQ2cB7BM-Mfl1xmR46OsMAraq-6sUn2vVd2acsyV1MkCi0sAwq4YhKjhJTtK8msxb4ltwmU4dJE9e2GhazyZIRLl9kcFmWsS_amA8NgOSQdks5omFpr1soR32xN0r8RlaPMeWdfo%2C&cc=CiBmM2ZhMTg0NGE4NGRjMDk3MjdmODNkY2I0ZGFlMDVlZBDnAYB95u0G&uniqueId=67801168,Мышь
30,Беспроводная перезаряжаемая Bluetooth + Wireless мышь Booox.,296,4.8,204,https://market.yandex.ru/product--besprovodnaia-perezariazhaemaia-bluetooth-wireless-mysh-booox/1108246655?hid=90401&sku=4328393065&show-uid=17472421798772410917006021&from=search&cpa=1&do-waremd5=pRzjJU0qqgOgz7stljwZzQ&sponsored=1&cpc=KhWS0prfMa9gnFnk0w3CCQwHxEHi6wMFkIugBb9Bt49Q9d0VAhjpug9RCc6kuC_GK7K9SD4uvrTWOnL0ycR1EQrUPocObIms5a-sMkyjuNxqrYfNo5wPk9Wi-aB0_OZT0lG0bWf_spgXh4c-dSSRyC9rNkDaRJjWU3X8VH-iIhGa71fBDFpLYs8GmkK_NgIrkspAhX_FonMUrdcyhWm7Wy-9lQADZLIK8eALbyg4fUYk9UEstRLbRvlnWxlyIPyCg-pe2vMP0lsouiHSPlaZRhLQ64PovExCuFXG7mv-CEhFi7e7IzVnLN0_33U3bk8psO2xGlDS4liRNlNkF1QNdGBoqDqWhFFRNSRRrEm0ibFEJm5L9z2CaIUYXHUCe0Z8Qa5DJBvfmpaxFxCt6pZI6Sd4cWkPM7BXhKsKijaXFpFKVPYIb5k8881Ifh3iT1leLwzZzupYVjDCHFpODQZ04aiaQnukDzehL5RV40yxDWJU87-3tLaB6h-LhdkVcq8bE3p1nnMXghjVYKGI27UY60RtPSuQaAe-pE4A0cuCl2k%2C&cc=CiBmM2ZhMTg0NGE4NGRjMDk3MjdmODNkY2I0ZGFlMDVlZBDnAYB95u0G&uniqueId=185773285,Мышь
31,"Геймерская мышь Logitech G703, 100-25600 DPI, 6 клавиш, беспроводная, черная",5346,4.8,620,https://market.yandex.ru/product--geimerskaia-mysh-logitech-g703-100-25600-dpi-6-klavish-besprovodnaia-chernaia/515102324?hid=90401&sku=100718587513&show-uid=17472421798772410917006022&from=search&cpa=1&do-waremd5=ulWsp6UefbVtLhUUPdN_8w&sponsored=1&cpc=KhWS0prfMa99e4h374-jXzQtAsdwXsZNeJYfpfJPUQdL2XSg48mPTEwu9SwTwoeJRV5iH9EUG1sNyvYnq5JiLWj076s8bQi99LH4U7meP5B-gA5VAOmZIPyg10nhz1e8-3tmsdRoB3GgWqTA7screKjBpoCWo_8cv2V2aqQrK0E5mN7bGv2q48KpiKl0wjHj881tLbVfhQj9pUtjTjwaSFs1QVr8elYXhkVi7H4fIGKaq5xE8zDv9cZMgQ1IsqxFRbD1E1uHgh1eV51hg4g5yB3H-H11rPawOP5RRto5p5IouZ8-X7tsqVbtTgz4FtWItTPyOpbkqeKzqZ0Pw4PVrvShr1JUuqgSfxiYMzRtrJu_Q6uyL-TcB-0xR0cHs1ap7r0C6hfnl-ebuLQH38NaEyfF13d2bEHG_9WTAl41R1aUieE4G8PuoQ1ZJ2Hkay94qN5SX1Hc5Ot8jQRz0-O1HoeZLEHbDUDBrK6yAKy2QR3QoceXlyU0VRe1RWRTwJCRa-3Ignk8ARprEnvqZ3LsBsoBFpI3GWQFb6PJlplfQMY%2C&cc=CiBmM2ZhMTg0NGE4NGRjMDk3MjdmODNkY2I0ZGFlMDVlZBDnAYB95u0G&uniqueId=43149540,Мышь
